Indicator,Group,State,Subgroup,Time Period Start Date,Time Period End Date,Value
Anxiety Disorder,By State,Florida,Florida,2020-05-07,2020-05-12,27.6
Anxiety Disorder,By State,Georgia,Georgia,2020-05-07,2020-05-12,29.5
Anxiety Disorder,By State,Hawaii,Hawaii,2020-05-07,2020-05-12,20.4
Anxiety Disorder,By State,Idaho,Idaho,2020-05-07,2020-05-12,25.0
Anxiety Disorder,By State,Illinois,Illinois,2020-05-07,2020-05-12,35.7
Anxiety Disorder,By State,Indiana,Indiana,2020-05-07,2020-05-12,31.5
Anxiety Disorder,By State,Iowa,Iowa,2020-05-07,2020-05-12,20.3
Anxiety Disorder,By State,Kansas,Kansas,2020-05-07,2020-05-12,25.1
Anxiety Disorder,By State,Kentucky,Kentucky,2020-05-07,2020-05-12,29.6
Anxiety Disorder,By State,Louisiana,Louisiana,2020-05-07,2020-05-12,34.6
Anxiety Disorder,By State,Maine,Maine,2020-05-07,2020-05-12,28.9
Anxiety Disorder,By State,Maryland,Maryland,2020-05-07,2020-05-12,30.1
Anxiety Disorder,By State,Massachusetts,Massachusetts,2020-05-07,2020-05-12,28.7
Anxiety Disorder,By State,Michigan,Michigan,2020-05-07,2020-05-12,27.0
Anxiety Disorder,By State,Minnesota,Minnesota,2020-05-07,2020-05-12,22.9
Anxiety Disorder,By State,Mississippi,Mississippi,2020-05-07,2020-05-12,38.3
Anxiety Disorder,By State,Missouri,Missouri,2020-05-07,2020-05-12,37.8
Anxiety Disorder,By State,Montana,Montana,2020-05-07,2020-05-12,24.9
Anxiety Disorder,By State,Nebraska,Nebraska,2020-05-07,2020-05-12,29.6
Anxiety Disorder,By State,Nevada,Nevada,2020-05-07,2020-05-12,34.0
Anxiety Disorder,By State,New Hampshire,New Hampshire,2020-05-07,2020-05-12,30.4
Anxiety Disorder,By State,New Jersey,New Jersey,2020-05-07,2020-05-12,36.3
Anxiety Disorder,By State,New Mexico,New Mexico,2020-05-07,2020-05-12,30.2
Anxiety Disorder,By State,New York,New York,2020-05-07,2020-05-12,33.0
Anxiety Disorder,By State,North Carolina,North Carolina,2020-05-07,2020-05-12,25.9
Anxiety Disorder,By State,North Dakota,North Dakota,2020-05-07,2020-05-12,25.4
Anxiety Disorder,By State,Ohio,Ohio,2020-05-07,2020-05-12,26.4
Anxiety Disorder,By State,Oklahoma,Oklahoma,2020-05-07,2020-05-12,27.2
Anxiety Disorder,By State,Oregon,Oregon,2020-05-07,2020-05-12,26.2
Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2020-05-07,2020-05-12,28.4
Anxiety Disorder,By State,Rhode Island,Rhode Island,2020-05-07,2020-05-12,26.9
Anxiety Disorder,By State,South Carolina,South Carolina,2020-05-07,2020-05-12,27.9
Anxiety Disorder,By State,South Dakota,South Dakota,2020-05-07,2020-05-12,26.1
Anxiety Disorder,By State,Tennessee,Tennessee,2020-05-07,2020-05-12,29.6
Anxiety Disorder,By State,Texas,Texas,2020-05-07,2020-05-12,32.4
Anxiety Disorder,By State,Utah,Utah,2020-05-07,2020-05-12,26.0
Anxiety Disorder,By State,Vermont,Vermont,2020-05-07,2020-05-12,31.8
Anxiety Disorder,By State,Virginia,Virginia,2020-05-07,2020-05-12,26.8
Anxiety Disorder,By State,Washington,Washington,2020-05-07,2020-05-12,28.5
Anxiety Disorder,By State,West Virginia,West Virginia,2020-05-07,2020-05-12,34.6
Anxiety Disorder,By State,Wisconsin,Wisconsin,2020-05-07,2020-05-12,25.6
Anxiety Disorder,By State,Wyoming,Wyoming,2020-05-07,2020-05-12,22.5
Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2020-05-07,2020-05-12,34.4
Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2020-05-07,2020-05-12,47.4
Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2020-05-07,2020-05-12,39.3
Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2020-05-07,2020-05-12,36.9
Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2020-05-07,2020-05-12,35.5
Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2020-05-07,2020-05-12,25.5
Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2020-05-07,2020-05-12,19.8
Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2020-05-07,2020-05-12,13.9
Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2020-05-07,2020-05-12,31.4
Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2020-05-07,2020-05-12,37.2
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-05-07,2020-05-12,40.3
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-05-07,2020-05-12,32.0
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-05-07,2020-05-12,38.8
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-05-07,2020-05-12,29.9
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-05-07,2020-05-12,45.9
Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2020-05-07,2020-05-12,42.5
Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2020-05-07,2020-05-12,37.8
Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-05-07,2020-05-12,36.2
Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-05-07,2020-05-12,27.5
Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2020-05-07,2020-05-12,30.6
Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2020-05-07,2020-05-12,35.7
Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2020-05-07,2020-05-12,38.4
Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2020-05-07,2020-05-12,33.0
Anxiety Disorder or Depressive Disorder,By State,California,California,2020-05-07,2020-05-12,34.4
Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2020-05-07,2020-05-12,32.2
Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2020-05-07,2020-05-12,36.0
Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2020-05-07,2020-05-12,31.6
Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2020-05-07,2020-05-12,40.6
Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2020-05-07,2020-05-12,33.6
Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2020-05-07,2020-05-12,34.3
Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2020-05-07,2020-05-12,27.1
Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2020-05-07,2020-05-12,29.2
Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2020-05-07,2020-05-12,41.8
Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2020-05-07,2020-05-12,34.9
Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2020-05-07,2020-05-12,26.1
Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2020-05-07,2020-05-12,28.0
Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2020-05-07,2020-05-12,37.7
Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2020-05-07,2020-05-12,42.8
Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2020-05-07,2020-05-12,32.9
Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2020-05-07,2020-05-12,34.6
Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2020-05-07,2020-05-12,31.0
Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2020-05-07,2020-05-12,33.4
Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2020-05-07,2020-05-12,27.2
Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2020-05-07,2020-05-12,48.4
Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2020-05-07,2020-05-12,41.3
Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2020-05-07,2020-05-12,27.6
Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2020-05-07,2020-05-12,33.4
Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2020-05-07,2020-05-12,38.1
Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,2020-05-07,2020-05-12,35.0
Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2020-05-07,2020-05-12,39.6
Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2020-05-07,2020-05-12,39.8
Anxiety Disorder or Depressive Disorder,By State,New York,New York,2020-05-07,2020-05-12,36.9
Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2020-05-07,2020-05-12,28.1
Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2020-05-07,2020-05-12,28.6
Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2020-05-07,2020-05-12,32.8
Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2020-05-07,2020-05-12,31.0
Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2020-05-07,2020-05-12,29.9
Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-05-07,2020-05-12,32.0
Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2020-05-07,2020-05-12,33.8
Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2020-05-07,2020-05-12,33.1
Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2020-05-07,2020-05-12,29.8
Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2020-05-07,2020-05-12,34.7
Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2020-05-07,2020-05-12,35.9
Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2020-05-07,2020-05-12,30.4
Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2020-05-07,2020-05-12,35.7
Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2020-05-07,2020-05-12,30.6
Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2020-05-07,2020-05-12,35.0
Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2020-05-07,2020-05-12,39.0
Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2020-05-07,2020-05-12,29.7
Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2020-05-07,2020-05-12,27.9
Depressive Disorder,National Estimate,United States,United States,2020-05-14,2020-05-19,24.4
Depressive Disorder,By Age,United States,18 - 29 years,2020-05-14,2020-05-19,36.7
Depressive Disorder,By Age,United States,30 - 39 years,2020-05-14,2020-05-19,26.7
Depressive Disorder,By Age,United States,40 - 49 years,2020-05-14,2020-05-19,25.0
Depressive Disorder,By Age,United States,50 - 59 years,2020-05-14,2020-05-19,24.6
Depressive Disorder,By Age,United States,60 - 69 years,2020-05-14,2020-05-19,18.0
Depressive Disorder,By Age,United States,70 - 79 years,2020-05-14,2020-05-19,12.3
Depressive Disorder,By Age,United States,80 years and above,2020-05-14,2020-05-19,14.4
Depressive Disorder,By Sex,United States,Male,2020-05-14,2020-05-19,22.1
Depressive Disorder,By Sex,United States,Female,2020-05-14,2020-05-19,26.7
Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-05-14,2020-05-19,28.9
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-05-14,2020-05-19,22.7
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-05-14,2020-05-19,28.5
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-05-14,2020-05-19,20.9
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-05-14,2020-05-19,27.1
Depressive Disorder,By Education,United States,Less than a high school diploma,2020-05-14,2020-05-19,31.3
Depressive Disorder,By Education,United States,High school diploma or GED,2020-05-14,2020-05-19,27.8
Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-05-14,2020-05-19,26.8
Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-05-14,2020-05-19,17.3
Depressive Disorder,By State,Alabama,Alabama,2020-05-14,2020-05-19,19.6
Depressive Disorder,By State,Alaska,Alaska,2020-05-14,2020-05-19,23.6
Depressive Disorder,By State,Arizona,Arizona,2020-05-14,2020-05-19,20.0
Depressive Disorder,By State,Arkansas,Arkansas,2020-05-14,2020-05-19,28.9
Depressive Disorder,By State,California,California,2020-05-14,2020-05-19,28.7
Depressive Disorder,By State,Colorado,Colorado,2020-05-14,2020-05-19,23.7
Depressive Disorder,By State,Connecticut,Connecticut,2020-05-14,2020-05-19,20.2
Depressive Disorder,By State,Delaware,Delaware,2020-05-14,2020-05-19,21.8
Depressive Disorder,By State,District of Columbia,District of Columbia,2020-05-14,2020-05-19,25.9
Depressive Disorder,By State,Florida,Florida,2020-05-14,2020-05-19,24.3
Depressive Disorder,By State,Georgia,Georgia,2020-05-14,2020-05-19,24.8
Depressive Disorder,By State,Hawaii,Hawaii,2020-05-14,2020-05-19,21.3
Depressive Disorder,By State,Idaho,Idaho,2020-05-14,2020-05-19,18.1
Depressive Disorder,By State,Illinois,Illinois,2020-05-14,2020-05-19,24.3
Depressive Disorder,By State,Indiana,Indiana,2020-05-14,2020-05-19,24.5
Depressive Disorder,By State,Iowa,Iowa,2020-05-14,2020-05-19,18.6
Depressive Disorder,By State,Kansas,Kansas,2020-05-14,2020-05-19,21.2
Depressive Disorder,By State,Kentucky,Kentucky,2020-05-14,2020-05-19,22.8
Depressive Disorder,By State,Louisiana,Louisiana,2020-05-14,2020-05-19,26.5
Depressive Disorder,By State,Maine,Maine,2020-05-14,2020-05-19,25.6
Depressive Disorder,By State,Maryland,Maryland,2020-05-14,2020-05-19,20.8
Depressive Disorder,By State,Massachusetts,Massachusetts,2020-05-14,2020-05-19,22.8
Depressive Disorder,By State,Michigan,Michigan,2020-05-14,2020-05-19,27.9
Depressive Disorder,By State,Minnesota,Minnesota,2020-05-14,2020-05-19,20.0
Depressive Disorder,By State,Mississippi,Mississippi,2020-05-14,2020-05-19,36.4
Depressive Disorder,By State,Missouri,Missouri,2020-05-14,2020-05-19,24.3
Depressive Disorder,By State,Montana,Montana,2020-05-14,2020-05-19,21.1
Depressive Disorder,By State,Nebraska,Nebraska,2020-05-14,2020-05-19,20.4
Depressive Disorder,By State,Nevada,Nevada,2020-05-14,2020-05-19,26.9
Depressive Disorder,By State,New Hampshire,New Hampshire,2020-05-14,2020-05-19,20.3
Depressive Disorder,By State,New Jersey,New Jersey,2020-05-14,2020-05-19,26.9
Depressive Disorder,By State,New Mexico,New Mexico,2020-05-14,2020-05-19,28.4
Depressive Disorder,By State,New York,New York,2020-05-14,2020-05-19,23.8
Depressive Disorder,By State,North Carolina,North Carolina,2020-05-14,2020-05-19,22.6
Depressive Disorder,By State,North Dakota,North Dakota,2020-05-14,2020-05-19,22.5
Depressive Disorder,By State,Ohio,Ohio,2020-05-14,2020-05-19,27.0
Depressive Disorder,By State,Oklahoma,Oklahoma,2020-05-14,2020-05-19,25.7
Depressive Disorder,By State,Oregon,Oregon,2020-05-14,2020-05-19,22.7
Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-05-14,2020-05-19,19.8
Depressive Disorder,By State,Rhode Island,Rhode Island,2020-05-14,2020-05-19,18.8
Depressive Disorder,By State,South Carolina,South Carolina,2020-05-14,2020-05-19,25.3
Depressive Disorder,By State,South Dakota,South Dakota,2020-05-14,2020-05-19,22.7
Depressive Disorder,By State,Tennessee,Tennessee,2020-05-14,2020-05-19,25.6
Depressive Disorder,By State,Texas,Texas,2020-05-14,2020-05-19,24.9
Depressive Disorder,By State,Utah,Utah,2020-05-14,2020-05-19,21.2
Depressive Disorder,By State,Vermont,Vermont,2020-05-14,2020-05-19,19.0
Depressive Disorder,By State,Virginia,Virginia,2020-05-14,2020-05-19,25.4
Depressive Disorder,By State,Washington,Washington,2020-05-14,2020-05-19,23.2
Depressive Disorder,By State,West Virginia,West Virginia,2020-05-14,2020-05-19,27.0
Depressive Disorder,By State,Wisconsin,Wisconsin,2020-05-14,2020-05-19,20.3
Depressive Disorder,By State,Wyoming,Wyoming,2020-05-14,2020-05-19,20.7
Anxiety Disorder,National Estimate,United States,United States,2020-05-14,2020-05-19,28.2
Anxiety Disorder,By Age,United States,18 - 29 years,2020-05-14,2020-05-19,38.6
Anxiety Disorder,By Age,United States,30 - 39 years,2020-05-14,2020-05-19,32.2
Anxiety Disorder,By Age,United States,40 - 49 years,2020-05-14,2020-05-19,30.7
Anxiety Disorder,By Age,United States,50 - 59 years,2020-05-14,2020-05-19,28.4
Anxiety Disorder,By Age,United States,60 - 69 years,2020-05-14,2020-05-19,22.3
Anxiety Disorder,By Age,United States,70 - 79 years,2020-05-14,2020-05-19,13.4
Anxiety Disorder,By Age,United States,80 years and above,2020-05-14,2020-05-19,11.8
Anxiety Disorder,By Sex,United States,Male,2020-05-14,2020-05-19,24.2
Anxiety Disorder,By Sex,United States,Female,2020-05-14,2020-05-19,32.1
Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-05-14,2020-05-19,33.6
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-05-14,2020-05-19,26.3
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-05-14,2020-05-19,32.7
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-05-14,2020-05-19,23.4
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-05-14,2020-05-19,31.3
Anxiety Disorder,By Education,United States,Less than a high school diploma,2020-05-14,2020-05-19,34.3
Anxiety Disorder,By Education,United States,High school diploma or GED,2020-05-14,2020-05-19,30.5
Anxiety Disorder,By Education,United States,Some college/Associate's degree,2020-05-14,2020-05-19,30.2
Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2020-05-14,2020-05-19,22.7
Anxiety Disorder,By State,Alabama,Alabama,2020-05-14,2020-05-19,20.7
Anxiety Disorder,By State,Alaska,Alaska,2020-05-14,2020-05-19,26.2
Anxiety Disorder,By State,Arizona,Arizona,2020-05-14,2020-05-19,29.0
Anxiety Disorder,By State,Arkansas,Arkansas,2020-05-14,2020-05-19,28.7
Anxiety Disorder,By State,California,California,2020-05-14,2020-05-19,32.3
Anxiety Disorder,By State,Colorado,Colorado,2020-05-14,2020-05-19,27.6
Anxiety Disorder,By State,Connecticut,Connecticut,2020-05-14,2020-05-19,28.7
Anxiety Disorder,By State,Delaware,Delaware,2020-05-14,2020-05-19,26.6
Anxiety Disorder,By State,District of Columbia,District of Columbia,2020-05-14,2020-05-19,33.3
Anxiety Disorder,By State,Florida,Florida,2020-05-14,2020-05-19,28.2
Anxiety Disorder,By State,Georgia,Georgia,2020-05-14,2020-05-19,27.6
Anxiety Disorder,By State,Hawaii,Hawaii,2020-05-14,2020-05-19,24.1
Anxiety Disorder,By State,Idaho,Idaho,2020-05-14,2020-05-19,24.0
Anxiety Disorder,By State,Illinois,Illinois,2020-05-14,2020-05-19,28.5
